# Muv pLya L_Lya
-2.200000000000000000e+01 4.527606100469656967e-44 8.149127864300288563e+42
-2.200000000000000000e+01 4.524702856487449967e-44 8.156637697263923884e+42
-2.200000000000000000e+01 4.521798252871939489e-44 8.164154450966149800e+42
-2.200000000000000000e+01 4.518892290882355163e-44 8.171678131742295298e+42
-2.200000000000000000e+01 4.515984971651751751e-44 8.179208745927690603e+42
-2.200000000000000000e+01 4.513076296458274857e-44 8.186746299968816862e+42
-2.200000000000000000e+01 4.510166266544273312e-44 8.194290800256576666e+42
-2.200000000000000000e+01 4.507254883071402855e-44 8.201842253181875081e+42
-2.200000000000000000e+01 4.504342147301049764e-44 8.209400665135617175e+42
-2.200000000000000000e+01 4.501428060459044497e-44 8.216966042564279143e+42
-2.200000000000000000e+01 4.498512623825727145e-44 8.224538391858769766e+42
-2.200000000000000000e+01 4.495595838645920810e-44 8.232117719465565238e+42
-2.200000000000000000e+01 4.492677706129050090e-44 8.239704031831141755e+42
-2.200000000000000000e+01 4.489758227583992329e-44 8.247297335346405622e+42
-2.200000000000000000e+01 4.486837404239305162e-44 8.254897636457833035e+42
-2.200000000000000000e+01 4.483915237378028967e-44 8.262504941611903901e+42
-2.200000000000000000e+01 4.480991728292730816e-44 8.270119257310668022e+42
-2.200000000000000000e+01 4.478066878240724149e-44 8.277740590000605305e+42
-2.200000000000000000e+01 4.475140688488965590e-44 8.285368946128190708e+42
-2.200000000000000000e+01 4.472213160403480174e-44 8.293004332139904140e+42
-2.200000000000000000e+01 4.469284295180918393e-44 8.300646754593366530e+42
-2.200000000000000000e+01 4.466354094161793410e-44 8.308296219879486657e+42
-2.200000000000000000e+01 4.463422558696115705e-44 8.315952734555887926e+42
-2.200000000000000000e+01 4.460489690054206811e-44 8.323616305124618898e+42
-2.200000000000000000e+01 4.457555489560681828e-44 8.331286938032159482e+42
-2.200000000000000000e+01 4.454619958505235781e-44 8.338964639780559478e+42
-2.200000000000000000e+01 4.451683098231809470e-44 8.346649416983017131e+42
-2.200000000000000000e+01 4.448744910138434640e-44 8.354341276086009875e+42
-2.200000000000000000e+01 4.445805395454798527e-44 8.362040223591588747e+42
-2.200000000000000000e+01 4.442864555598266541e-44 8.369746266057377151e+42
-2.200000000000000000e+01 4.439922391906875581e-44 8.377459410096572096e+42
-2.200000000000000000e+01 4.436978905684012800e-44 8.385179662100081122e+42
-2.200000000000000000e+01 4.434034098375910930e-44 8.392907028792243497e+42
-2.200000000000000000e+01 4.431087971261023742e-44 8.400641516563965523e+42
-2.200000000000000000e+01 4.428140525760594828e-44 8.408383132084020290e+42
-2.200000000000000000e+01 4.425191763216944515e-44 8.416131881910026249e+42
-2.200000000000000000e+01 4.422241685026420849e-44 8.423887772599612994e+42
-2.200000000000000000e+01 4.419290292550868993e-44 8.431650810765973820e+42
-2.200000000000000000e+01 4.416337587250281512e-44 8.439421002911161000e+42
-2.200000000000000000e+01 4.413383570417654617e-44 8.447198355703943910e+42
-2.200000000000000000e+01 4.410428243576569137e-44 8.454982875701950905e+42
-2.200000000000000000e+01 4.407471607995581262e-44 8.462774569518375279e+42
-2.200000000000000000e+01 4.404513665217659750e-44 8.470573443821985169e+42
-2.200000000000000000e+01 4.401554416575129768e-44 8.478379505170407693e+42
-2.200000000000000000e+01 4.398593863498315037e-44 8.486192760176838619e+42
-2.200000000000000000e+01 4.395632007471270283e-44 8.494013215510052275e+42
-2.200000000000000000e+01 4.392668849855912854e-44 8.501840877783240717e+42
-2.200000000000000000e+01 4.389704392155881556e-44 8.509675753609602189e+42
-2.200000000000000000e+01 4.386738635752844092e-44 8.517517849713482148e+42
-2.200000000000000000e+01 4.383771582169986505e-44 8.525367172708073887e+42
-2.200000000000000000e+01 4.380803232808707940e-44 8.533223729206581841e+42
-2.200000000000000000e+01 4.377833589124182856e-44 8.541087525933339086e+42
-2.200000000000000000e+01 4.374862652625193256e-44 8.548958569557123662e+42
-2.200000000000000000e+01 4.371890424742832521e-44 8.556836866746703705e+42
-2.200000000000000000e+01 4.368916906961868784e-44 8.564722424170847350e+42
-2.200000000000000000e+01 4.365942100776914989e-44 8.572615248553901292e+42
-2.200000000000000000e+01 4.362966007736081598e-44 8.580515346564633665e+42
-2.200000000000000000e+01 4.359988629222779757e-44 8.588422724927387449e+42
-2.200000000000000000e+01 4.357009966804926045e-44 8.596337390310933256e+42
-2.200000000000000000e+01 4.354030021929523852e-44 8.604259349495188906e+42
-2.200000000000000000e+01 4.351048796184182863e-44 8.612188609148922535e+42
-2.200000000000000000e+01 4.348066291035783277e-44 8.620125175996479599e+42
-2.200000000000000000e+01 4.345082508048157882e-44 8.628069056817774204e+42
-2.200000000000000000e+01 4.342097448708134876e-44 8.636020258337150567e+42
-2.200000000000000000e+01 4.339111114555973769e-44 8.643978787278954142e+42
-2.200000000000000000e+01 4.336123507141867990e-44 8.651944650367524193e+42
-2.200000000000000000e+01 4.333134627982613292e-44 8.659917854438354622e+42
-2.200000000000000000e+01 4.330144478691629936e-44 8.667898406215783455e+42
-2.200000000000000000e+01 4.327153060719073147e-44 8.675886312479730989e+42
-2.200000000000000000e+01 4.324160375741547701e-44 8.683881579954540203e+42
-2.200000000000000000e+01 4.321166425272498382e-44 8.691884215531273649e+42
-2.200000000000000000e+01 4.318171210878691754e-44 8.699894225934273069e+42
-2.200000000000000000e+01 4.315174734136895515e-44 8.707911617943455044e+42
-2.200000000000000000e+01 4.312176996633907369e-44 8.715936398394309763e+42
-2.200000000000000000e+01 4.309177999966514703e-44 8.723968574066756284e+42
-2.200000000000000000e+01 4.306177745741517984e-44 8.732008151851852208e+42
-2.200000000000000000e+01 4.303176235532679940e-44 8.740055138473944228e+42
-2.200000000000000000e+01 4.300173471009873040e-44 8.748109540768518817e+42
-2.200000000000000000e+01 4.297169453680944839e-44 8.756171365682214608e+42
-2.200000000000000000e+01 4.294164185235863166e-44 8.764240619883800976e+42
-2.200000000000000000e+01 4.291157667288620801e-44 8.772317310375486444e+42
-2.200000000000000000e+01 4.288149901463306245e-44 8.780401443937187596e+42
-2.200000000000000000e+01 4.285140889394079826e-44 8.788493027404393380e+42
-2.200000000000000000e+01 4.282130632725190622e-44 8.796592067723739954e+42
-2.200000000000000000e+01 4.279119133110968998e-44 8.804698571675143901e+42
-2.200000000000000000e+01 4.276106392173042128e-44 8.812812546205238902e+42
-2.200000000000000000e+01 4.273092411585961194e-44 8.820933998149517620e+42
-2.200000000000000000e+01 4.270077193034326301e-44 8.829062934454613738e+42
-2.200000000000000000e+01 4.267060738212790962e-44 8.837199361956016204e+42
-2.200000000000000000e+01 4.264043048698149756e-44 8.845343287600363651e+42
-2.200000000000000000e+01 4.261024126248022159e-44 8.853494718278714919e+42
-2.200000000000000000e+01 4.258003972544798857e-44 8.861653660882132562e+42
-2.200000000000000000e+01 4.254982589281006584e-44 8.869820122412831292e+42
-2.200000000000000000e+01 4.251959978159323555e-44 8.877994109706291395e+42
-2.200000000000000000e+01 4.248936140850086227e-44 8.886175629764731295e+42
-2.200000000000000000e+01 4.245911079076333026e-44 8.894364689534778487e+42
-2.200000000000000000e+01 4.242884794613665950e-44 8.902561295907500475e+42
-2.200000000000000000e+01 4.239857289078089057e-44 8.910765455885102068e+42
-2.200000000000000000e+01 4.236828564307930345e-44 8.918977176358648297e+42
-2.200000000000000000e+01 4.233798621982038362e-44 8.927196464385923765e+42
-2.200000000000000000e+01 4.230767463831903384e-44 8.935423326913559678e+42
-2.200000000000000000e+01 4.227735091599249314e-44 8.943657770888192193e+42
-2.200000000000000000e+01 4.224701507078247624e-44 8.951899803367604677e+42
-2.200000000000000000e+01 4.221666712030952560e-44 8.960149431242858445e+42
-2.200000000000000000e+01 4.218630708187417629e-44 8.968406661571736863e+42
-2.200000000000000000e+01 4.215593497288024054e-44 8.976671501356447218e+42
-2.200000000000000000e+01 4.212555081209835367e-44 8.984943957654772874e+42
-2.200000000000000000e+01 4.209515461629380175e-44 8.993224037357775147e+42
-2.200000000000000000e+01 4.206474640401986260e-44 9.001511747634380899e+42
-2.200000000000000000e+01 4.203432619308962871e-44 9.009807095431228762e+42
-2.200000000000000000e+01 4.200389400141897189e-44 9.018110087806097151e+42
-2.200000000000000000e+01 4.197344984702666773e-44 9.026420731816771907e+42
-2.200000000000000000e+01 4.194299374803409688e-44 9.034739034521030208e+42
-2.200000000000000000e+01 4.191252572266532972e-44 9.043065002976659133e+42
-2.200000000000000000e+01 4.188204578924708153e-44 9.051398644185861017e+42
-2.200000000000000000e+01 4.185155396620851831e-44 9.059739965261995304e+42
-2.200000000000000000e+01 4.182105027166316480e-44 9.068088973318416491e+42
-2.200000000000000000e+01 4.179053472424582033e-44 9.076445675412905466e+42
-2.200000000000000000e+01 4.176000734227631006e-44 9.084810078603245596e+42
-2.200000000000000000e+01 4.172946814417773629e-44 9.093182190058361267e+42
-2.200000000000000000e+01 4.169891714889369435e-44 9.101562016780465952e+42
-2.200000000000000000e+01 4.166835437505313392e-44 9.109949565938485276e+42
-2.200000000000000000e+01 4.163777984097194224e-44 9.118344844701346100e+42
-2.200000000000000000e+01 4.160719356590256536e-44 9.126747860071259421e+42
-2.200000000000000000e+01 4.157659556878366996e-44 9.135158619328296835e+42
-2.200000000000000000e+01 4.154598586824136804e-44 9.143577129474668103e+42
-2.200000000000000000e+01 4.151536448300610917e-44 9.152003397679302562e+42
-2.200000000000000000e+01 4.148473143274211384e-44 9.160437431111124595e+42
-2.200000000000000000e+01 4.145408673638622165e-44 9.168879236994640859e+42
-2.200000000000000000e+01 4.142343041256494289e-44 9.177328822387631005e+42
-2.200000000000000000e+01 4.139276248125183166e-44 9.185786194514593022e+42
-2.200000000000000000e+01 4.136208296169449501e-44 9.194251360544459961e+42
-2.200000000000000000e+01 4.133139187241774919e-44 9.202724327590581365e+42
-2.200000000000000000e+01 4.130068923370462633e-44 9.211205102988607382e+42
-2.200000000000000000e+01 4.126997506470121370e-44 9.219693693796320141e+42
-2.200000000000000000e+01 4.123924938465833437e-44 9.228190107293793711e+42
-2.200000000000000000e+01 4.120851221375573834e-44 9.236694350649953715e+42
-2.200000000000000000e+01 4.117776357145189330e-44 9.245206431089303094e+42
-2.200000000000000000e+01 4.114700347730963437e-44 9.253726355836343550e+42
-2.200000000000000000e+01 4.111623195140763483e-44 9.262254132171147915e+42
-2.200000000000000000e+01 4.108544901310584457e-44 9.270789767262646764e+42
-2.200000000000000000e+01 4.105465468310166890e-44 9.279333268335336847e+42
-2.200000000000000000e+01 4.102384898055307355e-44 9.287884642724868314e+42
-2.200000000000000000e+01 4.099303192595472795e-44 9.296443897600169264e+42
-2.200000000000000000e+01 4.096220353949427288e-44 9.305011040296887369e+42
-2.200000000000000000e+01 4.093136384105421229e-44 9.313586078039519382e+42
-2.200000000000000000e+01 4.090051285062227882e-44 9.322169018108146799e+42
-2.200000000000000000e+01 4.086965058951721348e-44 9.330759867782836261e+42
-2.200000000000000000e+01 4.083877707711725187e-44 9.339358634343668028e+42
-2.200000000000000000e+01 4.080789233413226025e-44 9.347965325126283583e+42
-2.200000000000000000e+01 4.077699638137558617e-44 9.356579947410763185e+42
-2.200000000000000000e+01 4.074608923894937117e-44 9.365202508477175952e+42
-2.200000000000000000e+01 4.071517092787587190e-44 9.373833015716746875e+42
-2.200000000000000000e+01 4.068424146846708490e-44 9.382471476353970229e+42
-2.200000000000000000e+01 4.065330088154718578e-44 9.391117897780072244e+42
-2.200000000000000000e+01 4.062234918804494157e-44 9.399772287330699356e+42
-2.200000000000000000e+01 4.059138640899329760e-44 9.408434652341496761e+42
-2.200000000000000000e+01 4.056041256512398033e-44 9.417105000148114610e+42
-2.200000000000000000e+01 4.052942767727418890e-44 9.425783338141767990e+42
-2.200000000000000000e+01 4.049843176679121053e-44 9.434469673658109526e+42
-2.200000000000000000e+01 4.046742485472190021e-44 9.443164014032785655e+42
-2.200000000000000000e+01 4.043640696221814251e-44 9.451866366712586305e+42
-2.200000000000000000e+01 4.040537811053690132e-44 9.460576739088736469e+42
-2.200000000000000000e+01 4.037433832144393925e-44 9.469295138441305265e+42
-2.200000000000000000e+01 4.034328761559832784e-44 9.478021572272662415e+42
-2.200000000000000000e+01 4.031222601497572950e-44 9.486756047974031675e+42
-2.200000000000000000e+01 4.028115354084978583e-44 9.495498572881052051e+42
-2.200000000000000000e+01 4.025007021500241438e-44 9.504249154496094506e+42
-2.200000000000000000e+01 4.021897605932016898e-44 9.513007800210381555e+42
-2.200000000000000000e+01 4.018787109458827412e-44 9.521774517470701891e+42
-2.200000000000000000e+01 4.015675534370794875e-44 9.530549313723852871e+42
-2.200000000000000000e+01 4.012562882807722507e-44 9.539332196361053298e+42
-2.200000000000000000e+01 4.009449156920070316e-44 9.548123172884667943e+42
-2.200000000000000000e+01 4.006334358949080653e-44 9.556922250741492927e+42
-2.200000000000000000e+01 4.003218491146408218e-44 9.565729437378318179e+42
-2.200000000000000000e+01 4.000101555614067095e-44 9.574544740241942296e+42
-2.200000000000000000e+01 3.996983554664829958e-44 9.583368166945874782e+42
-2.200000000000000000e+01 3.993864490501874219e-44 9.592199724825763311e+42
-2.200000000000000000e+01 3.990744365299093770e-44 9.601039421439547498e+42
-2.200000000000000000e+01 3.987623181400596907e-44 9.609887264234020986e+42
-2.200000000000000000e+01 3.984500940961499947e-44 9.618743260822695756e+42
-2.200000000000000000e+01 3.981377646267182848e-44 9.627607418652365453e+42
-2.200000000000000000e+01 3.978253299573687286e-44 9.636479745225396086e+42
-2.200000000000000000e+01 3.975127903147629087e-44 9.645360248155302113e+42
-2.200000000000000000e+01 3.972001459226434151e-44 9.654248934833299859e+42
-2.200000000000000000e+01 3.968873970177279241e-44 9.663145812928481098e+42
-2.200000000000000000e+01 3.965745438218987425e-44 9.672050889998781733e+42
-2.200000000000000000e+01 3.962615865620779232e-44 9.680964173490995406e+42
-2.200000000000000000e+01 3.959485254741700186e-44 9.689885671018635337e+42
-2.200000000000000000e+01 3.956353607872044436e-44 9.698815390139639902e+42
-2.200000000000000000e+01 3.953220927312731556e-44 9.707753338467524796e+42
-2.200000000000000000e+01 3.950087215375270699e-44 9.716699523615797048e+42
-2.200000000000000000e+01 3.946952474421257831e-44 9.725653953086828858e+42
-2.200000000000000000e+01 3.943816706743854167e-44 9.734616634494129730e+42
-2.200000000000000000e+01 3.940679914686346067e-44 9.743587575506787727e+42
-2.200000000000000000e+01 3.937542100602567156e-44 9.752566783627167620e+42
-2.200000000000000000e+01 3.934403266856915246e-44 9.761554266579928598e+42
-2.200000000000000000e+01 3.931263415785023386e-44 9.770550031978583881e+42
-2.200000000000000000e+01 3.928122549811740258e-44 9.779554087436645449e+42
-2.200000000000000000e+01 3.924980671254560561e-44 9.788566440512051679e+42
-2.200000000000000000e+01 3.921837782480961756e-44 9.797587098985039078e+42
-2.200000000000000000e+01 3.918693885947433323e-44 9.806616070469115913e+42
-2.200000000000000000e+01 3.915548984003345738e-44 9.815653362577792928e+42
-2.200000000000000000e+01 3.912403079047939728e-44 9.824698982980161896e+42
-2.200000000000000000e+01 3.909256173491036638e-44 9.833752939400878294e+42
-2.200000000000000000e+01 3.906108269753056355e-44 9.842815239509028945e+42
-2.200000000000000000e+01 3.902959370264980469e-44 9.851885890973698195e+42
-2.200000000000000000e+01 3.899809477429355869e-44 9.860964901519546472e+42
-2.200000000000000000e+01 3.896658593698378652e-44 9.870052278815658123e+42
-2.200000000000000000e+01 3.893506721534779235e-44 9.879148030586691100e+42
-2.200000000000000000e+01 3.890353863372905111e-44 9.888252164557308305e+42
-2.200000000000000000e+01 3.887200021657764545e-44 9.897364688452166453e+42
-2.200000000000000000e+01 3.884045198883821848e-44 9.906485609995921018e+42
-2.200000000000000000e+01 3.880889397478427853e-44 9.915614936968809746e+42
-2.200000000000000000e+01 3.877732619918435238e-44 9.924752677039912032e+42
-2.200000000000000000e+01 3.874574868730050670e-44 9.933898837989465623e+42
-2.200000000000000000e+01 3.871416146411217871e-44 9.943053427597702072e+42
-2.200000000000000000e+01 3.868256455431774440e-44 9.952216453589274381e+42
-2.200000000000000000e+01 3.865095798272249614e-44 9.961387923799993898e+42
-2.200000000000000000e+01 3.861934177501081431e-44 9.970567846010090941e+42
-2.200000000000000000e+01 3.858771595581365227e-44 9.979756227944219749e+42
-2.200000000000000000e+01 3.855608055102639544e-44 9.988953077493764036e+42
-2.200000000000000000e+01 3.852443558549255046e-44 9.998158402327809387e+42
-2.200000000000000000e+01 3.849278108454822296e-44 1.000737221039330198e+43
-2.200000000000000000e+01 3.846111707440476821e-44 1.001659450941490720e+43
-2.200000000000000000e+01 3.842944357984003758e-44 1.002582530728399885e+43
-2.200000000000000000e+01 3.839776062689211769e-44 1.003506461178080850e+43
-2.200000000000000000e+01 3.836606824093648841e-44 1.004431243074114377e+43
-2.200000000000000000e+01 3.833436644783883894e-44 1.005356877205638095e+43
-2.200000000000000000e+01 3.830265527395342988e-44 1.006283364356232645e+43
-2.200000000000000000e+01 3.827093474420792297e-44 1.007210705309478542e+43
-2.200000000000000000e+01 3.823920488555097137e-44 1.008138900854513415e+43
-2.200000000000000000e+01 3.820746572350570469e-44 1.009067951780474893e+43
-2.200000000000000000e+01 3.817571728408454089e-44 1.009997858870944110e+43
-2.200000000000000000e+01 3.814395959378759807e-44 1.010928622920615562e+43
-2.200000000000000000e+01 3.811219267883857302e-44 1.011860244718627247e+43
-2.200000000000000000e+01 3.808041656556726740e-44 1.012792725048560178e+43
-2.200000000000000000e+01 3.804863128040917955e-44 1.013726064705108477e+43
-2.200000000000000000e+01 3.801683684952549232e-44 1.014660264488525484e+43
-2.200000000000000000e+01 3.798503329994379656e-44 1.015595325176833984e+43
-2.200000000000000000e+01 3.795322065803682779e-44 1.016531247575843561e+43
-2.200000000000000000e+01 3.792139895028394414e-44 1.017468032469134981e+43
-2.200000000000000000e+01 3.788956820402874119e-44 1.018405680662518076e+43
-2.200000000000000000e+01 3.785772844558282950e-44 1.019344192945130229e+43
-2.200000000000000000e+01 3.782587970174353343e-44 1.020283570111667048e+43
-2.200000000000000000e+01 3.779402200017022425e-44 1.021223812962380633e+43
-2.200000000000000000e+01 3.776215536749262810e-44 1.022164922291966100e+43
-2.200000000000000000e+01 3.773027983082498508e-44 1.023106898906233528e+43
-2.200000000000000000e+01 3.769839541776406296e-44 1.024049743599877536e+43
-2.200000000000000000e+01 3.766650215488097700e-44 1.024993457167593732e+43
-2.200000000000000000e+01 3.763460006998374889e-44 1.025938040420748444e+43
-2.200000000000000000e+01 3.760268919060840479e-44 1.026883494148480292e+43
-2.200000000000000000e+01 3.757076954402035928e-44 1.027829819162155973e+43
-2.200000000000000000e+01 3.753884115796662860e-44 1.028777016267585322e+43
-2.200000000000000000e+01 3.750690405954904169e-44 1.029725086259463205e+43
-2.200000000000000000e+01 3.747495827747553796e-44 1.030674029943599703e+43
-2.200000000000000000e+01 3.744300383868408191e-44 1.031623848125804155e+43
-2.200000000000000000e+01 3.741104077134303769e-44 1.032574541617444002e+43
-2.200000000000000000e+01 3.737906910335142242e-44 1.033526111218771224e+43
-2.200000000000000000e+01 3.734708886271353668e-44 1.034478557741153384e+43
-2.200000000000000000e+01 3.731510007753915368e-44 1.035431881990399824e+43
-2.200000000000000000e+01 3.728310277604296170e-44 1.036386084777877735e+43
-2.200000000000000000e+01 3.725109698617222863e-44 1.037341166909396954e+43
-2.200000000000000000e+01 3.721908273672476417e-44 1.038297129196324302e+43
-2.200000000000000000e+01 3.718706005585805962e-44 1.039253972455584210e+43
-2.200000000000000000e+01 3.715502897220693644e-44 1.040211697487429028e+43
-2.200000000000000000e+01 3.712298951376820270e-44 1.041170305114340672e+43
-2.200000000000000000e+01 3.709094170938735631e-44 1.042129796147686211e+43
-2.200000000000000000e+01 3.705888558801391413e-44 1.043090171404389582e+43
-2.200000000000000000e+01 3.702682117833122717e-44 1.044051431690260743e+43
-2.200000000000000000e+01 3.699474850875778500e-44 1.045013577822223999e+43
-2.200000000000000000e+01 3.696266760892705863e-44 1.045976610628318504e+43
-2.200000000000000000e+01 3.693057850709772560e-44 1.046940530914354091e+43
-2.200000000000000000e+01 3.689848123274259364e-44 1.047905339502811932e+43
-2.200000000000000000e+01 3.686637581470032031e-44 1.048871037210616583e+43
-2.200000000000000000e+01 3.683426228228357276e-44 1.049837624854692474e+43
-2.200000000000000000e+01 3.680214066490923619e-44 1.050805103257521520e+43
-2.200000000000000000e+01 3.677001099209825461e-44 1.051773473247142254e+43
-2.200000000000000000e+01 3.673787329274076734e-44 1.052742735634921994e+43
-2.200000000000000000e+01 3.670572759693423345e-44 1.053712891243342161e+43
-2.200000000000000000e+01 3.667357393377850290e-44 1.054683940905998895e+43
-2.200000000000000000e+01 3.664141233284560318e-44 1.055655885434260009e+43
-2.200000000000000000e+01 3.660924282454435817e-44 1.056628725661721026e+43
-2.200000000000000000e+01 3.657706543792248393e-44 1.057602462410863736e+43
-2.200000000000000000e+01 3.654488020359620499e-44 1.058577096504170179e+43
-2.200000000000000000e+01 3.651268715082281361e-44 1.059552628775236247e+43
-2.200000000000000000e+01 3.648048631006048470e-44 1.060529060052101217e+43
-2.200000000000000000e+01 3.644827771150547887e-44 1.061506391151689024e+43
-2.200000000000000000e+01 3.641606138509346676e-44 1.062484622918710778e+43
-2.200000000000000000e+01 3.638383736122876679e-44 1.063463756170091033e+43
-2.200000000000000000e+01 3.635160567005543596e-44 1.064443791744983042e+43
-2.200000000000000000e+01 3.631936634182195347e-44 1.065424730471426082e+43
-2.200000000000000000e+01 3.628711940760689399e-44 1.066406573183016170e+43
-2.200000000000000000e+01 3.625486489786515164e-44 1.067389320707792457e+43
-2.200000000000000000e+01 3.622260284279345502e-44 1.068372973890465681e+43
-2.200000000000000000e+01 3.619033327341731391e-44 1.069357533553517634e+43
-2.200000000000000000e+01 3.615805622086463407e-44 1.070343000541659301e+43
-2.200000000000000000e+01 3.612577171528161320e-44 1.071329375688486451e+43
-2.200000000000000000e+01 3.609347978800324907e-44 1.072316659827596092e+43
-2.200000000000000000e+01 3.606118047010573168e-44 1.073304853803698591e+43
-2.200000000000000000e+01 3.602887379276805525e-44 1.074293958444833223e+43
-2.200000000000000000e+01 3.599655978691224331e-44 1.075283974595710477e+43
-2.200000000000000000e+01 3.596423848428333057e-44 1.076274903101041713e+43
-2.200000000000000000e+01 3.593190991564972666e-44 1.077266744794422945e+43
-2.200000000000000000e+01 3.589957411260252882e-44 1.078259500515007799e+43
-2.200000000000000000e+01 3.586723110683501618e-44 1.079253171118621983e+43
-2.200000000000000000e+01 3.583488092942570866e-44 1.080247757433303903e+43
-2.200000000000000000e+01 3.580252361298957867e-44 1.081243260314879763e+43
-2.200000000000000000e+01 3.577015918809439589e-44 1.082239680596945456e+43
-2.200000000000000000e+01 3.573778768755872987e-44 1.083237019135326811e+43
-2.200000000000000000e+01 3.570540914251459856e-44 1.084235276769176710e+43
-2.200000000000000000e+01 3.567302358526915416e-44 1.085234454348764243e+43
-2.200000000000000000e+01 3.564063104787404183e-44 1.086234552724357137e+43
-2.200000000000000000e+01 3.560823156212674886e-44 1.087235572735108768e+43
-2.200000000000000000e+01 3.557582516099528181e-44 1.088237515242402452e+43
-2.200000000000000000e+01 3.554341187576950413e-44 1.089240381085391318e+43
-2.200000000000000000e+01 3.551099173962016327e-44 1.090244171119901195e+43
-2.200000000000000000e+01 3.547856478439762220e-44 1.091248886201757668e+43
-2.200000000000000000e+01 3.544613104276483030e-44 1.092254527175671473e+43
-2.200000000000000000e+01 3.541369054748572405e-44 1.093261094897467822e+43
-2.200000000000000000e+01 3.538124333142501295e-44 1.094268590228529906e+43
-2.200000000000000000e+01 3.534878942684088652e-44 1.095277014013568585e+43
-2.200000000000000000e+01 3.531632886644786553e-44 1.096286367108409443e+43
-2.200000000000000000e+01 3.528386168376755099e-44 1.097296650379992536e+43
-2.200000000000000000e+01 3.525138791136278141e-44 1.098307864673028724e+43
-2.200000000000000000e+01 3.521890758260316688e-44 1.099320010854457941e+43
-2.200000000000000000e+01 3.518642073025430170e-44 1.100333089780105892e+43
-2.200000000000000000e+01 3.515392738753534337e-44 1.101347102305798160e+43
-2.200000000000000000e+01 3.512142758811730503e-44 1.102362049298474924e+43
-2.200000000000000000e+01 3.508892136506846843e-44 1.103377931613961396e+43
-2.200000000000000000e+01 3.505640875190924476e-44 1.104394750113640518e+43
-2.200000000000000000e+01 3.502388978226008142e-44 1.105412505670009832e+43
-2.200000000000000000e+01 3.499136448984123800e-44 1.106431199133337681e+43
-2.200000000000000000e+01 3.495883290777335422e-44 1.107450831376120865e+43
-2.200000000000000000e+01 3.492629507067631863e-44 1.108471403265300305e+43
-2.200000000000000000e+01 3.489375101187088319e-44 1.109492915656701088e+43
-2.200000000000000000e+01 3.486120076512807236e-44 1.110515369428378115e+43
-2.200000000000000000e+01 3.482864436501567063e-44 1.111538765441713958e+43
-2.200000000000000000e+01 3.479608184515506634e-44 1.112563104563649043e+43
-2.200000000000000000e+01 3.476351323996382036e-44 1.113588387666680540e+43
-2.200000000000000000e+01 3.473093858361060786e-44 1.114614615623306111e+43
-2.200000000000000000e+01 3.469835791071053311e-44 1.115641789294908825e+43
-2.200000000000000000e+01 3.466577125493651101e-44 1.116669909565099827e+43
-2.200000000000000000e+01 3.463317865144855797e-44 1.117698977295262928e+43
-2.200000000000000000e+01 3.460058013481076450e-44 1.118728993369009521e+43
-2.200000000000000000e+01 3.456797573899450627e-44 1.119759958647722797e+43
-2.200000000000000000e+01 3.453536549979903281e-44 1.120791874015014397e+43
-2.200000000000000000e+01 3.450274945104759211e-44 1.121824740348939595e+43
-2.200000000000000000e+01 3.447012762804431068e-44 1.122858558516438197e+43
-2.200000000000000000e+01 3.443750006584545482e-44 1.123893329401122589e+43
-2.200000000000000000e+01 3.440486679960479800e-44 1.124929053881047052e+43
-2.200000000000000000e+01 3.437222786422986650e-44 1.125965732834266362e+43
-2.200000000000000000e+01 3.433958329472675417e-44 1.127003367133278432e+43
-2.200000000000000000e+01 3.430693312688597342e-44 1.128041957672809623e+43
-2.200000000000000000e+01 3.427427739556526639e-44 1.129081505319799992e+43
-2.200000000000000000e+01 3.424161613674891028e-44 1.130122010963418541e+43
-2.200000000000000000e+01 3.420894938583201704e-44 1.131163475487278397e+43
-2.200000000000000000e+01 3.417627717796550254e-44 1.132205899774990708e+43
-2.200000000000000000e+01 3.414359954942314860e-44 1.133249284704610744e+43
-2.200000000000000000e+01 3.411091653554987981e-44 1.134293631170864869e+43
-2.200000000000000000e+01 3.407822817281114187e-44 1.135338940051807611e+43
-2.200000000000000000e+01 3.404553449640466266e-44 1.136385212236608716e+43
-2.200000000000000000e+01 3.401283554298762644e-44 1.137432448619995042e+43
-2.200000000000000000e+01 3.398013134829158131e-44 1.138480650080020870e+43
-2.200000000000000000e+01 3.394742194848481653e-44 1.139529817511412811e+43
-2.200000000000000000e+01 3.391470738017060015e-44 1.140579951803340856e+43
-2.200000000000000000e+01 3.388198767903000414e-44 1.141631053844973762e+43
-2.200000000000000000e+01 3.384926288253463124e-44 1.142683124531038385e+43
-2.200000000000000000e+01 3.381653302621832681e-44 1.143736164756261584e+43
-2.200000000000000000e+01 3.378379814706515269e-44 1.144790175409812361e+43
-2.200000000000000000e+01 3.375105828181515386e-44 1.145845157386417574e+43
-2.200000000000000000e+01 3.371831346730283567e-44 1.146901111586361442e+43
-2.200000000000000000e+01 3.368556374012022492e-44 1.147958038898812966e+43
-2.200000000000000000e+01 3.365280913729120579e-44 1.149015940224056364e+43
-2.200000000000000000e+01 3.362004969593366480e-44 1.150074816456818248e+43
-2.200000000000000000e+01 3.358728545258726583e-44 1.151134668497382093e+43
-2.200000000000000000e+01 3.355451644523001071e-44 1.152195497246032613e+43
-2.200000000000000000e+01 3.352174271058959795e-44 1.153257303603053777e+43
