# Muv pLya L_Lya
-1.950000000000000000e+01 3.555934161988351725e-43 3.804328833616065739e+41
-1.950000000000000000e+01 3.555517449058621526e-43 3.807834714821605637e+41
-1.950000000000000000e+01 3.555100343881333251e-43 3.811343826868482872e+41
-1.950000000000000000e+01 3.554682846108342551e-43 3.814856172740972416e+41
-1.950000000000000000e+01 3.554264955356320047e-43 3.818371755417792440e+41
-1.950000000000000000e+01 3.553846671313395696e-43 3.821890577883216368e+41
-1.950000000000000000e+01 3.553427993596986882e-43 3.825412643121519174e+41
-1.950000000000000000e+01 3.553008921895928503e-43 3.828937954116975829e+41
-1.950000000000000000e+01 3.552589455792850392e-43 3.832466513870532491e+41
-1.950000000000000000e+01 3.552169594941811445e-43 3.835998325366463359e+41
-1.950000000000000000e+01 3.551749339068265771e-43 3.839533391605717683e+41
-1.950000000000000000e+01 3.551328687720452329e-43 3.843071715589238526e+41
-1.950000000000000000e+01 3.550907640624546899e-43 3.846613300312419110e+41
-1.950000000000000000e+01 3.550486197365058364e-43 3.850158148787316102e+41
-1.950000000000000000e+01 3.550064357597890821e-43 3.853706264020436331e+41
-1.950000000000000000e+01 3.549642121014807668e-43 3.857257649018282758e+41
-1.950000000000000000e+01 3.549219487201459241e-43 3.860812306798475817e+41
-1.950000000000000000e+01 3.548796455850347338e-43 3.864370240373072950e+41
-1.950000000000000000e+01 3.548373026583368719e-43 3.867931452765252943e+41
-1.950000000000000000e+01 3.547949199058278652e-43 3.871495946998192262e+41
-1.950000000000000000e+01 3.547524972897736989e-43 3.875063726089507472e+41
-1.950000000000000000e+01 3.547100347760250938e-43 3.878634793067930295e+41
-1.950000000000000000e+01 3.546675323269238662e-43 3.882209150962197866e+41
-1.950000000000000000e+01 3.546249899083967671e-43 3.885786802812155514e+41
-1.950000000000000000e+01 3.545824074864076667e-43 3.889367751652094084e+41
-1.950000000000000000e+01 3.545397850234122078e-43 3.892952000510745296e+41
-1.950000000000000000e+01 3.544971224854497729e-43 3.896539552439074275e+41
-1.950000000000000000e+01 3.544544198315086006e-43 3.900130410476927120e+41
-1.950000000000000000e+01 3.544116770312496890e-43 3.903724577675267410e+41
-1.950000000000000000e+01 3.543688940508264067e-43 3.907322057073940471e+41
-1.950000000000000000e+01 3.543260708457987776e-43 3.910922851735025807e+41
-1.950000000000000000e+01 3.542832073859419054e-43 3.914526964709484674e+41
-1.950000000000000000e+01 3.542403036375239406e-43 3.918134399059394254e+41
-1.950000000000000000e+01 3.541973595597666690e-43 3.921745157841274928e+41
-1.950000000000000000e+01 3.541543751190163426e-43 3.925359244117203105e+41
-1.950000000000000000e+01 3.541113502816560934e-43 3.928976660954811224e+41
-1.950000000000000000e+01 3.540682850070263526e-43 3.932597411427293943e+41
-1.950000000000000000e+01 3.540251792615885527e-43 3.936221498602283702e+41
-1.950000000000000000e+01 3.539820330083035060e-43 3.939848925558529640e+41
-1.950000000000000000e+01 3.539388462137092329e-43 3.943479695374781672e+41
-1.950000000000000000e+01 3.538956188373048365e-43 3.947113811124231363e+41
-1.950000000000000000e+01 3.538523508492462888e-43 3.950751275896739910e+41
-1.950000000000000000e+01 3.538090422091119891e-43 3.954392092776616354e+41
-1.950000000000000000e+01 3.537656928800583414e-43 3.958036264853723442e+41
-1.950000000000000000e+01 3.537223028288203919e-43 3.961683795217923147e+41
-1.950000000000000000e+01 3.536788720186330840e-43 3.965334686970196465e+41
-1.950000000000000000e+01 3.536354004092367547e-43 3.968988943200404597e+41
-1.950000000000000000e+01 3.535918879710192508e-43 3.972646567009526217e+41
-1.950000000000000000e+01 3.535483346637995282e-43 3.976307561509653607e+41
-1.950000000000000000e+01 3.535047404509745081e-43 3.979971929796210187e+41
-1.950000000000000000e+01 3.534611052995142574e-43 3.983639674986843494e+41
-1.950000000000000000e+01 3.534174291693592056e-43 3.987310800188088232e+41
-1.950000000000000000e+01 3.533737120275606276e-43 3.990985308512039780e+41
-1.950000000000000000e+01 3.533299538341399215e-43 3.994663203087460828e+41
-1.950000000000000000e+01 3.532861545526947382e-43 3.998344487026445979e+41
-1.950000000000000000e+01 3.532423141539281970e-43 4.002029163457758699e+41
-1.950000000000000000e+01 3.531984325909193999e-43 4.005717235499048847e+41
-1.950000000000000000e+01 3.531545098344511210e-43 4.009408706290196591e+41
-1.950000000000000000e+01 3.531105458482817539e-43 4.013103578954408591e+41
-1.950000000000000000e+01 3.530665405926798652e-43 4.016801856631565016e+41
-1.950000000000000000e+01 3.530224940314852954e-43 4.020503542455986909e+41
-1.950000000000000000e+01 3.529784061285800222e-43 4.024208639573111238e+41
-1.950000000000000000e+01 3.529342768478859701e-43 4.027917151128375750e+41
-1.950000000000000000e+01 3.528901061533664444e-43 4.031629080256099165e+41
-1.950000000000000000e+01 3.528458940054963567e-43 4.035344430118394279e+41
-1.950000000000000000e+01 3.528016403718509100e-43 4.039063203866251773e+41
-1.950000000000000000e+01 3.527573452129877771e-43 4.042785404650667740e+41
-1.950000000000000000e+01 3.527130084965623334e-43 4.046511035628191211e+41
-1.950000000000000000e+01 3.526686301796896199e-43 4.050240099960932661e+41
-1.950000000000000000e+01 3.526242102265812251e-43 4.053972600822115399e+41
-1.950000000000000000e+01 3.525797486050162278e-43 4.057708541368288453e+41
-1.950000000000000000e+01 3.525352452757619918e-43 4.061447924767119877e+41
-1.950000000000000000e+01 3.524907001996296109e-43 4.065190754202946586e+41
-1.950000000000000000e+01 3.524461133445216286e-43 4.068937032843434311e+41
-1.950000000000000000e+01 3.524014846678086578e-43 4.072686763867363937e+41
-1.950000000000000000e+01 3.523568141374769192e-43 4.076439950459072380e+41
-1.950000000000000000e+01 3.523121017180284616e-43 4.080196595802898876e+41
-1.950000000000000000e+01 3.522673473669636156e-43 4.083956703083179566e+41
-1.950000000000000000e+01 3.522225510488697400e-43 4.087720275495368067e+41
-1.950000000000000000e+01 3.521777127318991753e-43 4.091487316229359644e+41
-1.950000000000000000e+01 3.521328323701590058e-43 4.095257828480605594e+41
-1.950000000000000000e+01 3.520879099354078938e-43 4.099031815450116336e+41
-1.950000000000000000e+01 3.520429453853599228e-43 4.102809280333343939e+41
-1.950000000000000000e+01 3.519979386883354246e-43 4.106590226347970007e+41
-1.950000000000000000e+01 3.519528897986168035e-43 4.110374656695004187e+41
-1.950000000000000000e+01 3.519077986881293989e-43 4.114162574581012928e+41
-1.950000000000000000e+01 3.518626653112430359e-43 4.117953983229237732e+41
-1.950000000000000000e+01 3.518174896399672092e-43 4.121748885851800305e+41
-1.950000000000000000e+01 3.517722716287599614e-43 4.125547285666383023e+41
-1.950000000000000000e+01 3.517270112461969171e-43 4.129349185901782646e+41
-1.950000000000000000e+01 3.516817084538605058e-43 4.133154589775680776e+41
-1.950000000000000000e+01 3.516363632133762896e-43 4.136963500522430202e+41
-1.950000000000000000e+01 3.515909754899317452e-43 4.140775921376382937e+41
-1.950000000000000000e+01 3.515455452417247783e-43 4.144591855566339607e+41
-1.950000000000000000e+01 3.515000724340282552e-43 4.148411306332207483e+41
-1.950000000000000000e+01 3.514545570321605650e-43 4.152234276913898476e+41
-1.950000000000000000e+01 3.514089989944512425e-43 4.156060770556881301e+41
-1.950000000000000000e+01 3.513633982863057791e-43 4.159890790512181478e+41
-1.950000000000000000e+01 3.513177548696572834e-43 4.163724340019708597e+41
-1.950000000000000000e+01 3.512720687064856610e-43 4.167561422336046528e+41
-1.950000000000000000e+01 3.512263397588132337e-43 4.171402040717778366e+41
-1.950000000000000000e+01 3.511805679922201356e-43 4.175246198427043238e+41
-1.950000000000000000e+01 3.511347533653062492e-43 4.179093898714866661e+41
-1.950000000000000000e+01 3.510888958437400454e-43 4.182945144860060492e+41
-1.950000000000000000e+01 3.510429953897224714e-43 4.186799940119209375e+41
-1.950000000000000000e+01 3.509970519654994395e-43 4.190658287765566042e+41
-1.950000000000000000e+01 3.509510655333617074e-43 4.194520191077943122e+41
-1.950000000000000000e+01 3.509050360521362528e-43 4.198385653329595670e+41
-1.950000000000000000e+01 3.508589634912224086e-43 4.202254677793776417e+41
-1.950000000000000000e+01 3.508128478095370825e-43 4.206127267765973046e+41
-1.950000000000000000e+01 3.507666889695507331e-43 4.210003426524994319e+41
-1.950000000000000000e+01 3.507204869302738223e-43 4.213883157355211216e+41
-1.950000000000000000e+01 3.506742416577756034e-43 4.217766463557665130e+41
-1.950000000000000000e+01 3.506279531181693386e-43 4.221653348422281523e+41
-1.950000000000000000e+01 3.505816212670948659e-43 4.225543815244545757e+41
-1.950000000000000000e+01 3.505352460672519693e-43 4.229437867336612056e+41
-1.950000000000000000e+01 3.504888274848902401e-43 4.233335507988407430e+41
-1.950000000000000000e+01 3.504423654792943512e-43 4.237236740512089200e+41
-1.950000000000000000e+01 3.503958600133004952e-43 4.241141568219810814e+41
-1.950000000000000000e+01 3.503493110497908253e-43 4.245049994423731914e+41
-1.950000000000000000e+01 3.503027185516930573e-43 4.248962022441560432e+41
-1.950000000000000000e+01 3.502560824784780170e-43 4.252877655585457555e+41
-1.950000000000000000e+01 3.502094027966686700e-43 4.256796897189805495e+41
-1.950000000000000000e+01 3.501626794623266653e-43 4.260719750566760797e+41
-1.950000000000000000e+01 3.501159124420677661e-43 4.264646219056265571e+41
-1.950000000000000000e+01 3.500691016990500891e-43 4.268576305981591515e+41
-1.950000000000000000e+01 3.500222471894789802e-43 4.272510014682678419e+41
-1.950000000000000000e+01 3.499753488801073279e-43 4.276447348499469939e+41
-1.950000000000000000e+01 3.499284067342334808e-43 4.280388310760795352e+41
-1.950000000000000000e+01 3.498814207082056055e-43 4.284332904823267177e+41
-1.950000000000000000e+01 3.498343907689152294e-43 4.288281134021272268e+41
-1.950000000000000000e+01 3.497873168763044547e-43 4.292233001716980720e+41
-1.950000000000000000e+01 3.497401989903617028e-43 4.296188511261450573e+41
-1.950000000000000000e+01 3.496930370781194897e-43 4.300147666000180738e+41
-1.950000000000000000e+01 3.496458310961647466e-43 4.304110469306457239e+41
-1.950000000000000000e+01 3.495985810116227475e-43 4.308076924531338889e+41
-1.950000000000000000e+01 3.495512867811769649e-43 4.312047035048109390e+41
-1.950000000000000000e+01 3.495039483685520984e-43 4.316020804224500284e+41
-1.950000000000000000e+01 3.494565657375188485e-43 4.319998235428239245e+41
-1.950000000000000000e+01 3.494091388484013805e-43 4.323979332032610750e+41
-1.950000000000000000e+01 3.493616676650657413e-43 4.327964097422018298e+41
-1.950000000000000000e+01 3.493141521444390668e-43 4.331952534969749463e+41
-1.950000000000000000e+01 3.492665922504845427e-43 4.335944648065758356e+41
-1.950000000000000000e+01 3.492189879437199348e-43 4.339940440100006054e+41
-1.950000000000000000e+01 3.491713391916957133e-43 4.343939914456891416e+41
-1.950000000000000000e+01 3.491236459480430266e-43 4.347943074526376292e+41
-1.950000000000000000e+01 3.490759081804092444e-43 4.351949923715085978e+41
-1.950000000000000000e+01 3.490281258495050165e-43 4.355960465418539128e+41
-1.950000000000000000e+01 3.489802989126024228e-43 4.359974703032250528e+41
-1.950000000000000000e+01 3.489324273340024642e-43 4.363992639973964498e+41
-1.950000000000000000e+01 3.488845110780536554e-43 4.368014279650311750e+41
-1.950000000000000000e+01 3.488365501021757960e-43 4.372039625462365420e+41
-1.950000000000000000e+01 3.487885443708155750e-43 4.376068680838984210e+41
-1.950000000000000000e+01 3.487404938449801960e-43 4.380101449197911665e+41
-1.950000000000000000e+01 3.486923984857259299e-43 4.384137933951336848e+41
-1.950000000000000000e+01 3.486442582506731464e-43 4.388178138528119234e+41
-1.950000000000000000e+01 3.485960731079514046e-43 4.392222066357117523e+41
-1.950000000000000000e+01 3.485478430152799656e-43 4.396269720872748766e+41
-1.950000000000000000e+01 3.484995679339143961e-43 4.400321105509430013e+41
-1.950000000000000000e+01 3.484512478251613211e-43 4.404376223696018419e+41
-1.950000000000000000e+01 3.484028826538602066e-43 4.408435078883606085e+41
-1.950000000000000000e+01 3.483544723779324769e-43 4.412497674506606195e+41
-1.950000000000000000e+01 3.483060169553513718e-43 4.416564014021666108e+41
-1.950000000000000000e+01 3.482575163580724596e-43 4.420634100868761225e+41
-1.950000000000000000e+01 3.482089705372031523e-43 4.424707938510093388e+41
-1.950000000000000000e+01 3.481603794578341860e-43 4.428785530396749284e+41
-1.950000000000000000e+01 3.481117430816228654e-43 4.432866879990936171e+41
-1.950000000000000000e+01 3.480630613667965284e-43 4.436951990754853569e+41
-1.950000000000000000e+01 3.480143342785950643e-43 4.441040866156265539e+41
-1.950000000000000000e+01 3.479655617788279181e-43 4.445133509662929177e+41
-1.950000000000000000e+01 3.479167438258759618e-43 4.449229924742606999e+41
-1.950000000000000000e+01 3.478678803781720422e-43 4.453330114879729605e+41
-1.950000000000000000e+01 3.478189714046372461e-43 4.457434083547617860e+41
-1.950000000000000000e+01 3.477700168603278618e-43 4.461541834230700820e+41
-1.950000000000000000e+01 3.477210167073104195e-43 4.465653370413412953e+41
-1.950000000000000000e+01 3.476719709077016316e-43 4.469768695585744762e+41
-1.950000000000000000e+01 3.476228794201933417e-43 4.473887813237682879e+41
-1.950000000000000000e+01 3.475737422104815018e-43 4.478010726864778474e+41
-1.950000000000000000e+01 3.475245592373617453e-43 4.482137439962574211e+41
-1.950000000000000000e+01 3.474753304596820787e-43 4.486267956037735642e+41
-1.950000000000000000e+01 3.474260558398182513e-43 4.490402278591366100e+41
-1.950000000000000000e+01 3.473767353401979072e-43 4.494540411130124949e+41
-1.950000000000000000e+01 3.473273689198251361e-43 4.498682357171790574e+41
-1.950000000000000000e+01 3.472779565412324474e-43 4.502828120223025433e+41
-1.950000000000000000e+01 3.472284981635300306e-43 4.506977703801603270e+41
-1.950000000000000000e+01 3.471789937493544242e-43 4.511131111436417625e+41
-1.950000000000000000e+01 3.471294432579216389e-43 4.515288346639685438e+41
-1.950000000000000000e+01 3.470798466519731976e-43 4.519449412951411535e+41
-1.950000000000000000e+01 3.470302038908312907e-43 4.523614313894932651e+41
-1.950000000000000000e+01 3.469805149373423863e-43 4.527783053004696036e+41
-1.950000000000000000e+01 3.469307797509350932e-43 4.531955633815147390e+41
-1.950000000000000000e+01 3.468809982910920657e-43 4.536132059871852985e+41
-1.950000000000000000e+01 3.468311705173504023e-43 4.540312334714815325e+41
-1.950000000000000000e+01 3.467812963962361355e-43 4.544496461895157485e+41
-1.950000000000000000e+01 3.467313758839249794e-43 4.548684444958440319e+41
-1.950000000000000000e+01 3.466814089435806265e-43 4.552876287455784581e+41
-1.950000000000000000e+01 3.466313955349548046e-43 4.557071992954980661e+41
-1.950000000000000000e+01 3.465813356143857233e-43 4.561271565001594829e+41
-1.950000000000000000e+01 3.465312291521312327e-43 4.565475007168973506e+41
-1.950000000000000000e+01 3.464810761011719022e-43 4.569682323024909402e+41
-1.950000000000000000e+01 3.464308764214771555e-43 4.573893516131639197e+41
-1.950000000000000000e+01 3.463806300799969866e-43 4.578108590062508538e+41
-1.950000000000000000e+01 3.463303370333432585e-43 4.582327548401984415e+41
-1.950000000000000000e+01 3.462799972381851058e-43 4.586550394723416341e+41
-1.950000000000000000e+01 3.462296106650963288e-43 4.590777132605710633e+41
-1.950000000000000000e+01 3.461791772639298591e-43 4.595007765644443247e+41
-1.950000000000000000e+01 3.461286970053667118e-43 4.599242297429638747e+41
-1.950000000000000000e+01 3.460781698393728884e-43 4.603480731545759482e+41
-1.950000000000000000e+01 3.460275957367367386e-43 4.607723071588386048e+41
-1.950000000000000000e+01 3.459769746509968520e-43 4.611969321169764808e+41
-1.950000000000000000e+01 3.459263065426700387e-43 4.616219483879921876e+41
-1.950000000000000000e+01 3.458755913757868323e-43 4.620473563331104391e+41
-1.950000000000000000e+01 3.458248291075143680e-43 4.624731563130008101e+41
-1.950000000000000000e+01 3.457740197019941382e-43 4.628993486894439270e+41
-1.950000000000000000e+01 3.457231631165045158e-43 4.633259338231091327e+41
-1.950000000000000000e+01 3.456722593118401460e-43 4.637529120768885687e+41
-1.950000000000000000e+01 3.456213082488500385e-43 4.641802838131189285e+41
-1.950000000000000000e+01 3.455703098849839031e-43 4.646080493930253127e+41
-1.950000000000000000e+01 3.455192641881144925e-43 4.650362091811669040e+41
-1.950000000000000000e+01 3.454681711123482538e-43 4.654647635404362307e+41
-1.950000000000000000e+01 3.454170306187589819e-43 4.658937128337252025e+41
-1.950000000000000000e+01 3.453658426684773848e-43 4.663230574255936209e+41
-1.950000000000000000e+01 3.453146072192365437e-43 4.667527976800449882e+41
-1.950000000000000000e+01 3.452633242357333028e-43 4.671829339616387966e+41
-1.950000000000000000e+01 3.452119936758142112e-43 4.676134666360458988e+41
-1.950000000000000000e+01 3.451606155008355587e-43 4.680443960678259416e+41
-1.950000000000000000e+01 3.451091896687596326e-43 4.684757226232051488e+41
-1.950000000000000000e+01 3.450577161410571066e-43 4.689074466672989248e+41
-1.950000000000000000e+01 3.450061948758051698e-43 4.693395685668898701e+41
-1.950000000000000000e+01 3.449546258380381630e-43 4.697720886893156462e+41
-1.950000000000000000e+01 3.449030089824996904e-43 4.702050074002474154e+41
-1.950000000000000000e+01 3.448513442743379591e-43 4.706383250675788293e+41
-1.950000000000000000e+01 3.447996316684124310e-43 4.710720420592040809e+41
-1.950000000000000000e+01 3.447478711299856573e-43 4.715061587430165123e+41
-1.950000000000000000e+01 3.446960626140350286e-43 4.719406754874659194e+41
-1.950000000000000000e+01 3.446442060859375597e-43 4.723755926610017890e+41
-1.950000000000000000e+01 3.445923015007872157e-43 4.728109106326295973e+41
-1.950000000000000000e+01 3.445403488206314892e-43 4.732466297713542792e+41
-1.950000000000000000e+01 3.444883480041283308e-43 4.736827504478486615e+41
-1.950000000000000000e+01 3.444362990134406526e-43 4.741192730311179112e+41
-1.950000000000000000e+01 3.443842018073438161e-43 4.745561978923901486e+41
-1.950000000000000000e+01 3.443320563481168300e-43 4.749935254017821335e+41
-1.950000000000000000e+01 3.442798625912106712e-43 4.754312559305222956e+41
-1.950000000000000000e+01 3.442276204990216796e-43 4.758693898503942810e+41
-1.950000000000000000e+01 3.441753300340043032e-43 4.763079275320706070e+41
-1.950000000000000000e+01 3.441229911517885426e-43 4.767468693490025795e+41
-1.950000000000000000e+01 3.440706038115062136e-43 4.771862156729740767e+41
-1.950000000000000000e+01 3.440181679792297555e-43 4.776259668763246570e+41
-1.950000000000000000e+01 3.439656836073292250e-43 4.780661233330613839e+41
-1.950000000000000000e+01 3.439131506619944324e-43 4.785066854160794189e+41
-1.950000000000000000e+01 3.438605690991563135e-43 4.789476534993859029e+41
-1.950000000000000000e+01 3.438079388782457870e-43 4.793890279569873581e+41
-1.950000000000000000e+01 3.437552599621909670e-43 4.798308091634468377e+41
-1.950000000000000000e+01 3.437025323105422940e-43 4.802729974933263123e+41
-1.950000000000000000e+01 3.436497558794736103e-43 4.807155933228561082e+41
-1.950000000000000000e+01 3.435969306286568297e-43 4.811585970260428249e+41
-1.950000000000000000e+01 3.435440565212606231e-43 4.816020089796723146e+41
-1.950000000000000000e+01 3.434911335170766650e-43 4.820458295599738207e+41
-1.950000000000000000e+01 3.434381615725230586e-43 4.824900591437331953e+41
-1.950000000000000000e+01 3.433851406509490915e-43 4.829346981066244657e+41
-1.950000000000000000e+01 3.433320707088955748e-43 4.833797468276561281e+41
-1.950000000000000000e+01 3.432789517063989616e-43 4.838252056830577352e+41
-1.950000000000000000e+01 3.432257836035572382e-43 4.842710750512821804e+41
-1.950000000000000000e+01 3.431725663605286493e-43 4.847173553107822793e+41
-1.950000000000000000e+01 3.431192999375344069e-43 4.851640468400104610e+41
-1.950000000000000000e+01 3.430659842914235455e-43 4.856111500179753764e+41
-1.950000000000000000e+01 3.430126193859710270e-43 4.860586652242411244e+41
-1.950000000000000000e+01 3.429592051781506250e-43 4.865065928383719590e+41
-1.950000000000000000e+01 3.429057416250007928e-43 4.869549332404876597e+41
-1.950000000000000000e+01 3.428522286904792596e-43 4.874036868107081605e+41
-1.950000000000000000e+01 3.427986663351763168e-43 4.878528539302648338e+41
-1.950000000000000000e+01 3.427450545128882765e-43 4.883024349798333713e+41
-1.950000000000000000e+01 3.426913931843321606e-43 4.887524303412007484e+41
-1.950000000000000000e+01 3.426376823137121895e-43 4.892028403961541722e+41
-1.950000000000000000e+01 3.425839218550151693e-43 4.896536655264806954e+41
-1.950000000000000000e+01 3.425301117725704178e-43 4.901049061150788860e+41
-1.950000000000000000e+01 3.424762520204929053e-43 4.905565625442915541e+41
-1.950000000000000000e+01 3.424223425632357729e-43 4.910086351981287832e+41
-1.950000000000000000e+01 3.423683833584659086e-43 4.914611244600446668e+41
-1.950000000000000000e+01 3.423143743604901309e-43 4.919140307129380051e+41
-1.950000000000000000e+01 3.422603155373735981e-43 4.923673543424858450e+41
-1.950000000000000000e+01 3.422062068435512130e-43 4.928210957321426669e+41
-1.950000000000000000e+01 3.421520482403670385e-43 4.932752552675852858e+41
-1.950000000000000000e+01 3.420978396823856952e-43 4.937298333339356874e+41
-1.950000000000000000e+01 3.420435811345006545e-43 4.941848303168707638e+41
-1.950000000000000000e+01 3.419892725548260254e-43 4.946402466026235520e+41
-1.950000000000000000e+01 3.419349139015409149e-43 4.950960825774269340e+41
-1.950000000000000000e+01 3.418805051328890299e-43 4.955523386286252299e+41
-1.950000000000000000e+01 3.418260462105972532e-43 4.960090151424516314e+41
-1.950000000000000000e+01 3.417715370930389694e-43 4.964661125062503812e+41
-1.950000000000000000e+01 3.417169777386512867e-43 4.969236311090332273e+41
-1.950000000000000000e+01 3.416623681093546884e-43 4.973815713381442578e+41
-1.950000000000000000e+01 3.416077081602997742e-43 4.978399335820396949e+41
-1.950000000000000000e+01 3.415529978535357888e-43 4.982987182302866577e+41
-1.950000000000000000e+01 3.414982371443463949e-43 4.987579256713411364e+41
-1.950000000000000000e+01 3.414434259983259050e-43 4.992175562958816878e+41
-1.950000000000000000e+01 3.413885643708871813e-43 4.996776104929200600e+41
-1.950000000000000000e+01 3.413336522209266603e-43 5.001380886531352741e+41
-1.950000000000000000e+01 3.412786895074051394e-43 5.005989911672055774e+41
-1.950000000000000000e+01 3.412236761927609762e-43 5.010603184258103007e+41
-1.950000000000000000e+01 3.411686122326749115e-43 5.015220708212950418e+41
-1.950000000000000000e+01 3.411134975863061222e-43 5.019842487448945021e+41
-1.950000000000000000e+01 3.410583322128796601e-43 5.024468525889546664e+41
-1.950000000000000000e+01 3.410031160750973004e-43 5.029098827452657617e+41
-1.950000000000000000e+01 3.409478491254964940e-43 5.033733396078410460e+41
-1.950000000000000000e+01 3.408925313303212164e-43 5.038372235690262718e+41
-1.950000000000000000e+01 3.408371626456530301e-43 5.043015350228348518e+41
-1.950000000000000000e+01 3.407817430276408058e-43 5.047662743627240540e+41
-1.950000000000000000e+01 3.407262724393182397e-43 5.052314419838185743e+41
-1.950000000000000000e+01 3.406707508369698144e-43 5.056970382806872736e+41
-1.950000000000000000e+01 3.406151781803542671e-43 5.061630636473434871e+41
-1.950000000000000000e+01 3.405595544292987186e-43 5.066295184805788743e+41
-1.950000000000000000e+01 3.405038795436967216e-43 5.070964031749625283e+41
-1.950000000000000000e+01 3.404481534801032260e-43 5.075637181272860311e+41
-1.950000000000000000e+01 3.403923761985486310e-43 5.080314637337856715e+41
-1.950000000000000000e+01 3.403365476591288517e-43 5.084996403918088668e+41
-1.950000000000000000e+01 3.402806678186052231e-43 5.089682484981475859e+41
-1.950000000000000000e+01 3.402247366406126344e-43 5.094372884507050812e+41
-1.950000000000000000e+01 3.401687540752448130e-43 5.099067606473844503e+41
-1.950000000000000000e+01 3.401127200896755027e-43 5.103766654860891776e+41
-1.950000000000000000e+01 3.400566346409391739e-43 5.108470033658341082e+41
-1.950000000000000000e+01 3.400004976827411334e-43 5.113177746856338552e+41
-1.950000000000000000e+01 3.399443091824559738e-43 5.117889798456144696e+41
-1.950000000000000000e+01 3.398880690905281818e-43 5.122606192442351935e+41
-1.950000000000000000e+01 3.398317773744672052e-43 5.127326932827338255e+41
-1.950000000000000000e+01 3.397754339848587982e-43 5.132052023612361845e+41
-1.950000000000000000e+01 3.397190388859506724e-43 5.136781468804246210e+41
-1.950000000000000000e+01 3.396625920318687107e-43 5.141515272420922268e+41
-1.950000000000000000e+01 3.396060933869976311e-43 5.146253438480325584e+41
-1.950000000000000000e+01 3.395495429089983474e-43 5.150995970994833369e+41
-1.950000000000000000e+01 3.394929405522071900e-43 5.155742873993492471e+41
-1.950000000000000000e+01 3.394362862812169743e-43 5.160494151505354381e+41
-1.950000000000000000e+01 3.393795800505056168e-43 5.165249807553907597e+41
-1.950000000000000000e+01 3.393228218214094537e-43 5.170009846184873245e+41
-1.950000000000000000e+01 3.392660115485502577e-43 5.174774271432858845e+41
-1.950000000000000000e+01 3.392091491967972058e-43 5.179543087338026401e+41
-1.950000000000000000e+01 3.391522347209136168e-43 5.184316297946097039e+41
-1.950000000000000000e+01 3.390952680825170078e-43 5.189093907308349463e+41
-1.950000000000000000e+01 3.390382492365135581e-43 5.193875919481617633e+41
-1.950000000000000000e+01 3.389811781446628090e-43 5.198662338517179480e+41
-1.950000000000000000e+01 3.389240547654039795e-43 5.203453168482984116e+41
-1.950000000000000000e+01 3.388668790572488143e-43 5.208248413441426175e+41
-1.950000000000000000e+01 3.388096509753916830e-43 5.213048077454897967e+41
-1.950000000000000000e+01 3.387523704818766132e-43 5.217852164608018242e+41
-1.950000000000000000e+01 3.386950375388166135e-43 5.222660678963183180e+41
-1.950000000000000000e+01 3.386376520982361988e-43 5.227473624610570655e+41
-1.950000000000000000e+01 3.385802141223934686e-43 5.232291005634802513e+41
-1.950000000000000000e+01 3.385227235668451014e-43 5.237112826114940700e+41
-1.950000000000000000e+01 3.384651803939928537e-43 5.241939090146725312e+41
-1.950000000000000000e+01 3.384075845629235364e-43 5.246769801820334222e+41
-1.950000000000000000e+01 3.383499360294130773e-43 5.251604965242617264e+41
-1.950000000000000000e+01 3.382922347526950510e-43 5.256444584514869013e+41
-1.950000000000000000e+01 3.382344806920753982e-43 5.261288663738380952e+41
-1.950000000000000000e+01 3.381766738069340588e-43 5.266137207025565905e+41
-1.950000000000000000e+01 3.381188140533401692e-43 5.270990218488829735e+41
-1.950000000000000000e+01 3.380609013942005757e-43 5.275847702246137428e+41
-1.950000000000000000e+01 3.380029357823527878e-43 5.280709662426570672e+41
-1.950000000000000000e+01 3.379449171808495790e-43 5.285576103142534556e+41
-1.950000000000000000e+01 3.378868455460569187e-43 5.290447028534228243e+41
-1.950000000000000000e+01 3.378287208377946788e-43 5.295322442725173522e+41
-1.950000000000000000e+01 3.377705430159564920e-43 5.300202349861120171e+41
-1.950000000000000000e+01 3.377123120337534477e-43 5.305086754076707455e+41
-1.950000000000000000e+01 3.376540278579824838e-43 5.309975659512129121e+41
-1.950000000000000000e+01 3.375956904386289576e-43 5.314869070329812319e+41
-1.950000000000000000e+01 3.375372997392596934e-43 5.319766990664391673e+41
-1.950000000000000000e+01 3.374788557167645887e-43 5.324669424683848814e+41
-1.950000000000000000e+01 3.374203583314825848e-43 5.329576376545050996e+41
-1.950000000000000000e+01 3.373618075404531306e-43 5.334487850410423047e+41
-1.950000000000000000e+01 3.373032033007924619e-43 5.339403850442388250e+41
-1.950000000000000000e+01 3.372445455730651817e-43 5.344324380820042617e+41
-1.950000000000000000e+01 3.371858343179100512e-43 5.349249445716925358e+41
-1.950000000000000000e+01 3.371270694892969896e-43 5.354179049306572589e+41
-1.950000000000000000e+01 3.370682510480167789e-43 5.359113195779199344e+41
-1.950000000000000000e+01 3.370093789515645720e-43 5.364051889313898542e+41
-1.950000000000000000e+01 3.369504531608815388e-43 5.368995134106438927e+41
-1.950000000000000000e+01 3.368914736302455034e-43 5.373942934347030119e+41
-1.950000000000000000e+01 3.368324403207501343e-43 5.378895294231443957e+41
-1.950000000000000000e+01 3.367733531935643739e-43 5.383852217972114180e+41
